,Community,month,year,Street_lights
3820,49,11,2016,10
3821,49,11,2017,19
3822,49,12,2009,7
3823,49,12,2010,20
3824,49,12,2011,32
3825,49,12,2012,29
3826,49,12,2013,10
3827,49,12,2014,23
3828,49,12,2015,18
3829,49,12,2016,4
3830,49,12,2017,12
3831,50,1,2010,1
3832,50,1,2011,3
3833,50,1,2012,1
3834,50,1,2013,13
3835,50,1,2014,2
3836,50,1,2016,5
3837,50,1,2017,5
3838,50,1,2018,1
3839,50,2,2011,2
3840,50,2,2012,11
3841,50,2,2013,6
3842,50,2,2014,21
3843,50,2,2015,1
3844,50,2,2016,2
3845,50,2,2017,2
3846,50,2,2018,1
3847,50,3,2010,2
3848,50,3,2011,11
3849,50,3,2012,5
3850,50,3,2013,2
3851,50,3,2014,3
3852,50,3,2015,3
3853,50,3,2016,1
3854,50,3,2017,3
3855,50,3,2018,3
3856,50,4,2010,1
3857,50,4,2011,7
3858,50,4,2012,5
3859,50,4,2013,3
3860,50,4,2014,6
3861,50,4,2015,2
3862,50,4,2016,3
3863,50,4,2017,4
3864,50,4,2018,1
3865,50,5,2010,5
3866,50,5,2011,2
3867,50,5,2012,4
3868,50,5,2013,6
3869,50,5,2014,4
3870,50,5,2015,1
3871,50,5,2016,4
3872,50,5,2017,10
3873,50,5,2018,1
3874,50,6,2010,2
3875,50,6,2011,10
3876,50,6,2012,4
3877,50,6,2013,7
3878,50,6,2014,5
3879,50,6,2015,7
3880,50,7,2010,5
3881,50,7,2011,4
3882,50,7,2012,2
3883,50,7,2013,5
3884,50,7,2014,1
3885,50,7,2015,1
3886,50,7,2016,2
3887,50,7,2018,1
3888,50,8,2010,4
3889,50,8,2011,4
3890,50,8,2012,1
3891,50,8,2013,1
3892,50,8,2014,6
3893,50,8,2016,2
3894,50,8,2017,3
3895,50,8,2018,1
3896,50,9,2010,3
3897,50,9,2011,5
3898,50,9,2012,3
3899,50,9,2013,3
3900,50,9,2014,7
3901,50,9,2015,4
3902,50,9,2016,2
3903,50,9,2017,3
3904,50,9,2018,2
3905,50,10,2009,1
3906,50,10,2010,10
3907,50,10,2011,15
3908,50,10,2012,7
3909,50,10,2013,4
3910,50,10,2015,3
3911,50,10,2016,2
3912,50,10,2017,1
3913,50,10,2018,2
3914,50,11,2010,8
3915,50,11,2011,5
3916,50,11,2012,2
3917,50,11,2013,4
3918,50,11,2014,3
3919,50,11,2015,3
3920,50,11,2016,2
3921,50,11,2017,2
3922,50,12,2009,1
3923,50,12,2010,4
3924,50,12,2011,1
3925,50,12,2012,1
3926,50,12,2013,2
3927,50,12,2014,5
3928,50,12,2016,2
3929,50,12,2017,1
3930,51,1,2011,7
3931,51,1,2012,12
3932,51,1,2013,5
3933,51,1,2014,4
3934,51,1,2015,5
3935,51,1,2016,1
3936,51,1,2017,6
3937,51,1,2018,3
3938,51,2,2010,1
3939,51,2,2011,7
3940,51,2,2012,4
3941,51,2,2013,3
3942,51,2,2014,2
3943,51,2,2015,7
3944,51,2,2016,3
3945,51,2,2017,8
3946,51,2,2018,1
3947,51,3,2011,8
3948,51,3,2012,7
3949,51,3,2013,3
3950,51,3,2014,5
3951,51,3,2015,13
3952,51,3,2016,5
3953,51,3,2017,7
3954,51,3,2018,3
3955,51,4,2010,1
3956,51,4,2011,18
3957,51,4,2012,6
3958,51,4,2013,5
3959,51,4,2014,4
3960,51,4,2015,5
3961,51,4,2016,2
3962,51,4,2017,4
3963,51,4,2018,1
3964,51,5,2010,1
3965,51,5,2011,13
3966,51,5,2012,19
3967,51,5,2013,3
3968,51,5,2014,3
3969,51,5,2015,5
3970,51,5,2016,8
3971,51,5,2017,7
3972,51,5,2018,1
3973,51,6,2010,3
3974,51,6,2011,17
3975,51,6,2012,4
3976,51,6,2013,10
3977,51,6,2014,3
3978,51,6,2015,11
3979,51,6,2016,8
3980,51,6,2017,3
3981,51,6,2018,7
3982,51,7,2010,3
3983,51,7,2011,20
3984,51,7,2012,10
3985,51,7,2013,7
3986,51,7,2014,6
3987,51,7,2015,8
3988,51,7,2016,4
3989,51,7,2017,4
3990,51,7,2018,1
3991,51,8,2009,2
3992,51,8,2010,17
3993,51,8,2011,24
3994,51,8,2012,15
3995,51,8,2013,7
3996,51,8,2014,7
3997,51,8,2015,12
3998,51,8,2016,5
3999,51,8,2017,3
4000,51,8,2018,2
4001,51,9,2010,8
4002,51,9,2011,12
4003,51,9,2012,6
4004,51,9,2013,4
4005,51,9,2014,7
4006,51,9,2015,6
4007,51,9,2016,4
4008,51,9,2017,1
4009,51,9,2018,12
4010,51,10,2010,3
4011,51,10,2011,13
4012,51,10,2012,8
4013,51,10,2013,13
4014,51,10,2014,8
4015,51,10,2015,6
4016,51,10,2016,4
4017,51,10,2017,3
4018,51,10,2018,3
4019,51,11,2009,1
4020,51,11,2010,7
4021,51,11,2011,9
4022,51,11,2012,4
4023,51,11,2013,3
4024,51,11,2014,2
4025,51,11,2015,7
4026,51,11,2016,1
4027,51,11,2017,2
4028,51,12,2010,6
4029,51,12,2011,9
4030,51,12,2012,4
4031,51,12,2013,2
4032,51,12,2014,5
4033,51,12,2015,5
4034,51,12,2017,4
4035,52,1,2011,3
4036,52,1,2012,4
4037,52,1,2013,2
4038,52,1,2017,4
4039,52,1,2018,1
4040,52,2,2011,5
4041,52,2,2012,2
4042,52,2,2013,1
4043,52,2,2014,2
4044,52,2,2017,5
4045,52,3,2010,3
4046,52,3,2011,7
4047,52,3,2012,3
4048,52,3,2013,5
4049,52,3,2014,4
4050,52,3,2015,1
4051,52,3,2017,2
4052,52,3,2018,6
4053,52,4,2010,2
4054,52,4,2011,2
4055,52,4,2012,7
4056,52,4,2013,5
4057,52,4,2016,1
4058,52,4,2017,2
4059,52,5,2010,4
4060,52,5,2011,9
4061,52,5,2012,4
4062,52,5,2013,3
4063,52,5,2014,2
4064,52,5,2015,8
4065,52,5,2016,3
4066,52,5,2017,4
4067,52,5,2018,1
4068,52,6,2010,2
4069,52,6,2011,7
4070,52,6,2012,8
4071,52,6,2013,5
4072,52,6,2014,2
4073,52,6,2015,6
4074,52,6,2016,2
4075,52,6,2018,4
4076,52,7,2010,3
4077,52,7,2011,7
4078,52,7,2012,5
4079,52,7,2013,5
4080,52,7,2014,3
4081,52,7,2015,6
4082,52,7,2016,2
4083,52,7,2017,3
4084,52,7,2018,3
4085,52,8,2010,19
4086,52,8,2011,9
4087,52,8,2012,7
4088,52,8,2013,4
4089,52,8,2014,3
4090,52,8,2015,2
4091,52,8,2016,1
4092,52,8,2017,3
4093,52,8,2018,4
4094,52,9,2010,4
4095,52,9,2011,11
4096,52,9,2012,8
4097,52,9,2013,2
4098,52,9,2014,3
4099,52,9,2015,3
4100,52,9,2018,4
4101,52,10,2010,3
4102,52,10,2011,8
4103,52,10,2012,6
4104,52,10,2013,2
4105,52,10,2014,5
4106,52,10,2015,7
4107,52,10,2017,2
4108,52,10,2018,1
4109,52,11,2010,4
4110,52,11,2011,1
4111,52,11,2012,14
4112,52,11,2014,3
4113,52,11,2015,3
4114,52,11,2016,2
4115,52,11,2017,2
4116,52,12,2009,1
4117,52,12,2010,3
4118,52,12,2011,5
4119,52,12,2012,2
4120,52,12,2013,2
4121,52,12,2014,1
4122,52,12,2015,3
4123,52,12,2017,1
4124,53,1,2010,6
4125,53,1,2011,27
4126,53,1,2012,29
4127,53,1,2013,31
4128,53,1,2014,16
4129,53,1,2015,7
4130,53,1,2016,12
4131,53,1,2017,8
4132,53,1,2018,21
4133,53,2,2010,4
4134,53,2,2011,48
4135,53,2,2012,37
4136,53,2,2013,11
4137,53,2,2014,4
4138,53,2,2015,5
4139,53,2,2016,18
4140,53,2,2017,12
4141,53,2,2018,7
4142,53,3,2010,13
4143,53,3,2011,50
4144,53,3,2012,50
4145,53,3,2013,19
4146,53,3,2014,22
4147,53,3,2015,13
4148,53,3,2016,17
4149,53,3,2017,25
4150,53,3,2018,11
4151,53,4,2010,23
4152,53,4,2011,63
4153,53,4,2012,30
4154,53,4,2013,13
4155,53,4,2014,27
4156,53,4,2015,19
4157,53,4,2016,23
4158,53,4,2017,23
4159,53,4,2018,7
4160,53,5,2010,49
4161,53,5,2011,63
4162,53,5,2012,30
4163,53,5,2013,51
4164,53,5,2014,42
4165,53,5,2015,43
4166,53,5,2016,35
4167,53,5,2017,15
4168,53,5,2018,18
4169,53,6,2010,30
4170,53,6,2011,48
4171,53,6,2012,40
4172,53,6,2013,30
4173,53,6,2014,32
4174,53,6,2015,22
4175,53,6,2016,42
4176,53,6,2017,19
4177,53,6,2018,16
4178,53,7,2010,20
4179,53,7,2011,74
4180,53,7,2012,42
4181,53,7,2013,31
4182,53,7,2014,27
4183,53,7,2015,24
4184,53,7,2016,21
4185,53,7,2017,13
4186,53,7,2018,10
4187,53,8,2009,7
4188,53,8,2010,31
4189,53,8,2011,72
4190,53,8,2012,39
4191,53,8,2013,49
4192,53,8,2014,25
4193,53,8,2015,33
4194,53,8,2016,13
4195,53,8,2017,24
4196,53,8,2018,16
4197,53,9,2008,2
4198,53,9,2009,7
4199,53,9,2010,24
4200,53,9,2011,67
4201,53,9,2012,59
4202,53,9,2013,38
4203,53,9,2014,29
4204,53,9,2015,29
4205,53,9,2016,11
4206,53,9,2017,11
4207,53,9,2018,24
4208,53,10,2009,8
4209,53,10,2010,41
4210,53,10,2011,32
4211,53,10,2012,24
4212,53,10,2013,25
4213,53,10,2014,22
4214,53,10,2015,23
4215,53,10,2016,7
4216,53,10,2017,16
4217,53,10,2018,16
4218,53,11,2009,11
4219,53,11,2010,24
4220,53,11,2011,42
4221,53,11,2012,24
4222,53,11,2013,16
4223,53,11,2014,21
4224,53,11,2015,10
4225,53,11,2016,10
4226,53,11,2017,7
4227,53,12,2009,1
4228,53,12,2010,16
4229,53,12,2011,40
4230,53,12,2012,15
4231,53,12,2013,15
4232,53,12,2014,9
4233,53,12,2015,11
4234,53,12,2016,4
4235,53,12,2017,6
4236,54,1,2010,3
4237,54,1,2011,1
4238,54,1,2013,2
4239,54,1,2014,1
4240,54,1,2015,1
4241,54,1,2016,1
4242,54,1,2017,3
4243,54,1,2018,2
4244,54,2,2010,3
4245,54,2,2011,5
4246,54,2,2012,1
4247,54,2,2014,2
4248,54,2,2015,1
4249,54,2,2016,3
4250,54,2,2017,2
4251,54,2,2018,1
4252,54,3,2010,4
4253,54,3,2011,3
4254,54,3,2012,6
4255,54,3,2013,1
4256,54,3,2014,1
4257,54,3,2016,2
4258,54,3,2017,1
4259,54,3,2018,3
4260,54,4,2011,11
4261,54,4,2012,3
4262,54,4,2014,2
4263,54,4,2016,2
4264,54,4,2017,2
4265,54,4,2018,1
4266,54,5,2010,3
4267,54,5,2011,2
4268,54,5,2012,2
4269,54,5,2015,1
4270,54,5,2016,3
4271,54,6,2010,1
4272,54,6,2011,3
4273,54,6,2013,2
4274,54,6,2014,1
4275,54,6,2015,1
4276,54,6,2016,2
4277,54,7,2011,13
4278,54,7,2013,2
4279,54,7,2014,1
4280,54,7,2015,2
4281,54,7,2017,1
4282,54,7,2018,1
4283,54,8,2011,1
4284,54,8,2012,1
4285,54,8,2014,1
4286,54,8,2016,1
4287,54,8,2017,2
4288,54,8,2018,3
4289,54,9,2010,1
4290,54,9,2011,5
4291,54,9,2012,1
4292,54,9,2014,2
4293,54,9,2016,5
4294,54,9,2018,5
4295,54,10,2009,2
4296,54,10,2010,1
4297,54,10,2011,2
4298,54,10,2012,3
4299,54,10,2013,2
4300,54,10,2014,1
4301,54,10,2015,1
4302,54,10,2016,1
4303,54,10,2018,2
4304,54,11,2009,3
4305,54,11,2010,3
4306,54,11,2011,1
4307,54,11,2012,2
4308,54,11,2013,1
4309,54,11,2014,1
4310,54,11,2016,1
4311,54,11,2017,1
4312,54,12,2008,1
4313,54,12,2011,1
4314,54,12,2012,2
4315,54,12,2013,1
4316,54,12,2014,2
4317,54,12,2017,1
4318,55,1,2011,1
4319,55,1,2013,1
4320,55,1,2014,1
4321,55,1,2015,2
4322,55,1,2017,1
4323,55,1,2018,2
4324,55,2,2012,1
4325,55,2,2013,1
4326,55,2,2014,2
4327,55,2,2015,2
4328,55,2,2016,2
4329,55,2,2017,3
4330,55,2,2018,1
4331,55,3,2011,1
4332,55,3,2012,4
4333,55,3,2017,2
4334,55,3,2018,2
4335,55,4,2011,7
4336,55,4,2012,1
4337,55,4,2016,1
4338,55,4,2018,1
4339,55,5,2011,6
4340,55,5,2012,1
4341,55,5,2014,1
4342,55,5,2015,2
4343,55,5,2016,7
4344,55,5,2017,2
4345,55,5,2018,1
4346,55,6,2010,2
4347,55,6,2011,4
4348,55,6,2013,2
4349,55,6,2014,2
4350,55,6,2016,2
4351,55,7,2010,1
4352,55,7,2011,1
4353,55,7,2012,6
4354,55,7,2013,3
4355,55,7,2014,3
4356,55,7,2015,5
4357,55,7,2017,3
4358,55,7,2018,3
4359,55,8,2010,5
4360,55,8,2011,8
4361,55,8,2012,3
4362,55,8,2013,2
4363,55,8,2014,1
4364,55,8,2015,4
4365,55,8,2016,3
4366,55,8,2017,5
4367,55,8,2018,3
4368,55,9,2010,3
4369,55,9,2011,1
4370,55,9,2012,1
4371,55,9,2013,2
4372,55,9,2015,8
4373,55,9,2016,3
4374,55,9,2017,2
4375,55,10,2010,1
4376,55,10,2011,3
4377,55,10,2015,3
4378,55,10,2017,1
4379,55,10,2018,1
4380,55,11,2010,2
4381,55,11,2011,3
4382,55,11,2012,1
4383,55,11,2014,1
4384,55,11,2015,2
4385,55,11,2016,2
4386,55,12,2011,1
4387,55,12,2012,2
4388,55,12,2015,2
4389,56,1,2011,7
4390,56,1,2012,2
4391,56,1,2013,1
4392,56,1,2017,1
4393,56,1,2018,1
4394,56,2,2011,6
4395,56,2,2012,2
4396,56,2,2013,3
4397,56,2,2015,1
4398,56,2,2016,1
4399,56,2,2018,1
4400,56,3,2011,4
4401,56,3,2012,5
4402,56,3,2013,1
4403,56,3,2016,1
4404,56,3,2017,3
4405,56,3,2018,1
4406,56,4,2010,2
4407,56,4,2011,7
4408,56,4,2012,2
4409,56,4,2013,1
4410,56,4,2014,2
4411,56,4,2015,3
4412,56,4,2016,2
4413,56,4,2017,2
4414,56,5,2010,6
4415,56,5,2011,3
4416,56,5,2012,10
4417,56,5,2013,6
4418,56,5,2014,1
4419,56,5,2015,4
4420,56,5,2016,8
4421,56,5,2018,1
4422,56,6,2010,2
4423,56,6,2011,8
4424,56,6,2012,2
4425,56,6,2013,11
4426,56,6,2014,1
4427,56,6,2015,2
4428,56,6,2016,7
4429,56,6,2017,1
4430,56,6,2018,3
4431,56,7,2010,2
4432,56,7,2011,14
4433,56,7,2012,3
4434,56,7,2013,5
4435,56,7,2015,4
4436,56,7,2016,2
4437,56,7,2017,1
4438,56,7,2018,3
4439,56,8,2010,5
4440,56,8,2011,9
4441,56,8,2012,7
4442,56,8,2013,3
4443,56,8,2014,3
4444,56,8,2015,6
4445,56,8,2016,7
4446,56,8,2017,2
4447,56,8,2018,5
4448,56,9,2010,7
4449,56,9,2011,7
4450,56,9,2012,3
4451,56,9,2013,2
4452,56,9,2015,1
4453,56,9,2016,2
4454,56,10,2010,2
4455,56,10,2011,4
4456,56,10,2012,1
4457,56,10,2015,3
4458,56,10,2018,2
4459,56,11,2010,5
4460,56,11,2011,5
4461,56,11,2012,1
4462,56,11,2014,1
4463,56,11,2015,1
4464,56,11,2016,1
4465,56,11,2017,1
4466,56,12,2010,3
4467,56,12,2011,2
4468,56,12,2014,1
4469,56,12,2015,2
4470,56,12,2016,1
4471,56,12,2017,1
4472,57,1,2011,5
4473,57,1,2012,6
4474,57,1,2013,1
4475,57,1,2015,1
4476,57,1,2018,1
4477,57,2,2011,5
4478,57,2,2012,2
4479,57,2,2013,2
4480,57,2,2016,1
4481,57,3,2011,1
4482,57,3,2012,4
4483,57,3,2013,1
4484,57,3,2016,2
4485,57,4,2010,1
4486,57,4,2011,2
4487,57,4,2012,2
4488,57,4,2013,1
4489,57,4,2014,2
4490,57,4,2015,1
4491,57,4,2016,1
4492,57,5,2010,13
4493,57,5,2011,8
4494,57,5,2012,2
4495,57,5,2013,5
4496,57,5,2014,1
4497,57,5,2015,2
4498,57,5,2016,2
4499,57,6,2010,1
4500,57,6,2011,3
4501,57,6,2012,5
4502,57,6,2013,5
4503,57,6,2014,3
4504,57,6,2015,2
4505,57,6,2016,3
4506,57,7,2010,1
4507,57,7,2011,6
4508,57,7,2012,4
4509,57,7,2013,16
4510,57,7,2014,4
4511,57,7,2015,5
4512,57,7,2016,1
4513,57,7,2017,1
4514,57,7,2018,1
4515,57,8,2010,1
4516,57,8,2011,6
4517,57,8,2012,4
4518,57,8,2013,4
4519,57,8,2014,1
4520,57,8,2015,5
4521,57,8,2016,1
4522,57,9,2010,2
4523,57,9,2012,2
4524,57,9,2013,3
4525,57,9,2015,2
4526,57,9,2018,1
4527,57,10,2011,2
4528,57,10,2012,2
4529,57,10,2013,1
4530,57,10,2014,3
4531,57,10,2016,1
4532,57,10,2018,2
4533,57,11,2010,1
4534,57,11,2014,1
4535,57,11,2015,1
4536,57,11,2017,1
4537,57,12,2010,3
4538,57,12,2011,1
4539,57,12,2015,1
4540,58,1,2011,3
4541,58,1,2012,4
4542,58,1,2013,5
4543,58,1,2014,3
4544,58,1,2015,1
4545,58,1,2016,2
4546,58,1,2017,2
4547,58,1,2018,1
4548,58,2,2011,19
4549,58,2,2012,17
4550,58,2,2013,2
4551,58,2,2014,3
4552,58,2,2015,2
4553,58,2,2016,6
4554,58,2,2017,3
4555,58,2,2018,1
4556,58,3,2010,2
4557,58,3,2011,14
4558,58,3,2012,6
4559,58,3,2013,5
4560,58,3,2014,2
4561,58,3,2015,4
4562,58,3,2016,5
4563,58,3,2018,3
4564,58,4,2010,1
4565,58,4,2011,14
4566,58,4,2012,8
4567,58,4,2013,4
4568,58,4,2014,5
4569,58,4,2015,2
4570,58,4,2016,3
4571,58,4,2017,6
4572,58,5,2010,8
4573,58,5,2011,13
4574,58,5,2012,19
4575,58,5,2013,16
4576,58,5,2014,8
4577,58,5,2015,8
4578,58,5,2016,7
4579,58,5,2017,4
4580,58,5,2018,1
4581,58,6,2010,4
4582,58,6,2011,18
4583,58,6,2012,7
4584,58,6,2013,17
4585,58,6,2014,4
4586,58,6,2015,9
4587,58,6,2016,2
4588,58,6,2017,2
4589,58,6,2018,3
4590,58,7,2010,3
4591,58,7,2011,9
4592,58,7,2012,7
4593,58,7,2013,7
4594,58,7,2014,3
4595,58,7,2015,7
4596,58,7,2016,3
4597,58,7,2017,4
4598,58,7,2018,5
4599,58,8,2010,2
4600,58,8,2011,15
4601,58,8,2012,12
4602,58,8,2013,7
4603,58,8,2014,7
4604,58,8,2015,10
4605,58,8,2016,2
4606,58,8,2018,1
4607,58,9,2009,1
4608,58,9,2010,4
4609,58,9,2011,18
4610,58,9,2012,9
4611,58,9,2013,9
4612,58,9,2014,1
4613,58,9,2015,3
4614,58,9,2016,5
4615,58,9,2017,2
4616,58,10,2010,4
4617,58,10,2011,11
4618,58,10,2012,4
4619,58,10,2013,5
4620,58,10,2014,1
4621,58,10,2015,6
4622,58,10,2016,11
4623,58,10,2018,5
4624,58,11,2010,2
4625,58,11,2011,6
4626,58,11,2012,6
4627,58,11,2013,8
4628,58,11,2014,1
4629,58,11,2015,8
4630,58,11,2016,2
4631,58,11,2017,2
4632,58,12,2010,4
4633,58,12,2011,3
4634,58,12,2012,4
4635,58,12,2013,7
4636,58,12,2014,4
4637,58,12,2015,2
4638,58,12,2016,1
4639,58,12,2017,1
4640,59,1,2011,2
4641,59,1,2012,3
4642,59,1,2013,7
4643,59,1,2014,1
4644,59,1,2015,1
4645,59,1,2016,1
4646,59,2,2011,18
4647,59,2,2012,2
4648,59,2,2013,3
4649,59,2,2016,2
4650,59,2,2018,2
4651,59,3,2011,1
4652,59,3,2012,1
4653,59,3,2013,1
4654,59,3,2015,1
4655,59,3,2016,1
4656,59,3,2017,1
4657,59,4,2011,4
4658,59,4,2013,2
4659,59,4,2015,2
4660,59,4,2016,1
4661,59,4,2017,3
4662,59,5,2010,1
4663,59,5,2011,4
4664,59,5,2012,6
4665,59,5,2013,2
4666,59,5,2016,2
4667,59,5,2017,3
4668,59,5,2018,2
4669,59,6,2011,8
4670,59,6,2012,1
4671,59,6,2013,1
4672,59,6,2014,4
4673,59,6,2015,1
4674,59,6,2017,1
4675,59,6,2018,1
4676,59,7,2011,5
4677,59,7,2012,5
4678,59,7,2013,2
4679,59,7,2014,2
4680,59,7,2015,3
4681,59,7,2016,1
4682,59,7,2017,1
4683,59,7,2018,1
4684,59,8,2010,1
4685,59,8,2011,6
4686,59,8,2012,5
4687,59,8,2013,2
4688,59,8,2014,3
4689,59,8,2015,1
4690,59,8,2016,2
4691,59,8,2017,1
4692,59,8,2018,2
4693,59,9,2011,2
4694,59,9,2013,2
4695,59,9,2014,1
4696,59,9,2015,3
4697,59,9,2017,2
4698,59,9,2018,1
4699,59,10,2011,1
4700,59,10,2012,7
4701,59,10,2013,5
4702,59,10,2014,1
4703,59,10,2015,1
4704,59,10,2018,4
4705,59,11,2011,1
4706,59,11,2012,1
4707,59,11,2013,1
4708,59,11,2014,1
4709,59,11,2015,3
4710,59,11,2016,1
4711,59,12,2011,2
4712,59,12,2012,2
4713,59,12,2013,3
4714,59,12,2014,2
4715,59,12,2015,3
4716,60,1,2011,3
4717,60,1,2012,8
4718,60,1,2013,6
4719,60,1,2014,2
4720,60,1,2018,1
4721,60,2,2011,9
4722,60,2,2012,6
4723,60,2,2013,5
4724,60,2,2015,2
4725,60,2,2017,2
4726,60,2,2018,2
4727,60,3,2011,10
4728,60,3,2012,4
4729,60,3,2014,1
4730,60,3,2015,1
4731,60,3,2016,1
4732,60,3,2017,1
4733,60,3,2018,1
4734,60,4,2011,14
4735,60,4,2012,8
4736,60,4,2013,3
4737,60,4,2014,2
4738,60,4,2016,3
4739,60,4,2017,4
4740,60,4,2018,1
4741,60,5,2011,19
4742,60,5,2012,8
4743,60,5,2013,3
4744,60,5,2015,6
4745,60,5,2017,2
4746,60,5,2018,1
4747,60,6,2011,9
4748,60,6,2012,2
4749,60,6,2013,4
4750,60,6,2014,2
4751,60,6,2016,2
4752,60,6,2018,1
4753,60,7,2011,12
4754,60,7,2012,8
4755,60,7,2013,5
4756,60,7,2014,1
4757,60,7,2015,1
4758,60,7,2016,1
4759,60,7,2018,2
4760,60,8,2010,2
4761,60,8,2011,7
4762,60,8,2012,2
4763,60,8,2013,3
4764,60,8,2014,2
4765,60,8,2016,6
4766,60,8,2017,2
4767,60,8,2018,2
4768,60,9,2010,1
4769,60,9,2011,10
4770,60,9,2012,4
4771,60,9,2013,1
4772,60,9,2014,2
4773,60,9,2015,2
4774,60,9,2016,5
4775,60,9,2018,1
4776,60,10,2010,3
4777,60,10,2011,10
4778,60,10,2012,4
4779,60,10,2013,2
4780,60,10,2014,1
4781,60,10,2015,1
4782,60,10,2018,2
4783,60,11,2010,2
4784,60,11,2011,7
4785,60,11,2012,1
4786,60,11,2013,3
4787,60,11,2014,1
4788,60,11,2015,3
4789,60,11,2016,2
4790,60,12,2010,1
4791,60,12,2011,2
4792,60,12,2015,2
4793,61,1,2010,2
4794,61,1,2011,38
4795,61,1,2012,33
4796,61,1,2013,41
4797,61,1,2014,29
4798,61,1,2015,8
4799,61,1,2016,9
4800,61,1,2017,14
4801,61,1,2018,28
4802,61,2,2010,12
4803,61,2,2011,48
4804,61,2,2012,21
4805,61,2,2013,32
4806,61,2,2014,16
4807,61,2,2015,6
4808,61,2,2016,28
4809,61,2,2017,15
4810,61,2,2018,4
4811,61,3,2010,10
4812,61,3,2011,36
4813,61,3,2012,29
4814,61,3,2013,22
4815,61,3,2014,27
4816,61,3,2015,10
4817,61,3,2016,26
4818,61,3,2017,16
4819,61,3,2018,19
4820,61,4,2010,17
4821,61,4,2011,47
4822,61,4,2012,43
4823,61,4,2013,26
4824,61,4,2014,24
4825,61,4,2015,24
4826,61,4,2016,32
4827,61,4,2017,18
4828,61,4,2018,11
4829,61,5,2010,27
4830,61,5,2011,43
4831,61,5,2012,41
4832,61,5,2013,44
4833,61,5,2014,31
4834,61,5,2015,24
4835,61,5,2016,22
4836,61,5,2017,14
4837,61,5,2018,18
4838,61,6,2009,2
4839,61,6,2010,15
4840,61,6,2011,38
4841,61,6,2012,51
4842,61,6,2013,32
4843,61,6,2014,26
4844,61,6,2015,27
4845,61,6,2016,21
4846,61,6,2017,13
4847,61,6,2018,17
4848,61,7,2010,74
4849,61,7,2011,37
4850,61,7,2012,38
4851,61,7,2013,34
4852,61,7,2014,19
4853,61,7,2015,20
4854,61,7,2016,24
4855,61,7,2017,14
4856,61,7,2018,21
4857,61,8,2010,39
4858,61,8,2011,42
4859,61,8,2012,36
4860,61,8,2013,43
4861,61,8,2014,5
4862,61,8,2015,32
4863,61,8,2016,23
4864,61,8,2017,12
4865,61,8,2018,17
4866,61,9,2008,2
4867,61,9,2009,3
4868,61,9,2010,49
4869,61,9,2011,39
4870,61,9,2012,60
4871,61,9,2013,35
4872,61,9,2014,13
4873,61,9,2015,18
4874,61,9,2016,16
4875,61,9,2017,16
4876,61,9,2018,12
4877,61,10,2008,1
4878,61,10,2009,9
4879,61,10,2010,20
4880,61,10,2011,49
4881,61,10,2012,62
4882,61,10,2013,15
4883,61,10,2014,25
4884,61,10,2015,38
4885,61,10,2016,24
4886,61,10,2017,8
4887,61,10,2018,18
4888,61,11,2009,5
4889,61,11,2010,49
4890,61,11,2011,30
4891,61,11,2012,35
4892,61,11,2013,30
4893,61,11,2014,12
4894,61,11,2015,26
4895,61,11,2016,20
4896,61,11,2017,9
4897,61,12,2009,4
4898,61,12,2010,20
4899,61,12,2011,50
4900,61,12,2012,20
4901,61,12,2013,16
4902,61,12,2014,14
4903,61,12,2015,16
4904,61,12,2016,4
4905,61,12,2017,10
4906,62,1,2011,1
4907,62,1,2012,3
4908,62,1,2013,1
4909,62,2,2011,1
4910,62,2,2012,2
4911,62,2,2013,2
4912,62,3,2010,2
4913,62,3,2011,3
4914,62,3,2012,4
4915,62,4,2011,3
4916,62,4,2012,3
4917,62,4,2013,1
4918,62,4,2016,2
4919,62,5,2010,27
4920,62,5,2011,2
4921,62,5,2013,1
4922,62,5,2015,3
4923,62,5,2016,2
4924,62,6,2010,4
4925,62,6,2011,4
4926,62,6,2013,2
4927,62,6,2014,1
4928,62,6,2015,1
4929,62,6,2016,5
4930,62,7,2010,7
4931,62,7,2011,2
4932,62,7,2012,2
4933,62,7,2013,1
4934,62,7,2014,3
4935,62,7,2018,2
4936,62,8,2009,1
4937,62,8,2010,1
4938,62,8,2011,7
4939,62,8,2012,1
4940,62,8,2013,2
4941,62,8,2014,1
4942,62,8,2015,2
4943,62,8,2016,2
4944,62,9,2010,1
4945,62,9,2011,6
4946,62,9,2012,1
4947,62,9,2017,1
4948,62,9,2018,1
4949,62,10,2010,2
4950,62,10,2011,7
4951,62,10,2015,1
4952,62,10,2016,1
4953,62,11,2011,4
4954,62,11,2013,1
4955,62,12,2010,1
4956,62,12,2011,1
4957,62,12,2012,3
4958,62,12,2013,1
4959,62,12,2014,2
4960,62,12,2017,1
4961,63,1,2011,8
4962,63,1,2012,3
4963,63,1,2013,7
4964,63,1,2014,6
4965,63,1,2015,2
4966,63,1,2016,1
4967,63,1,2017,3
4968,63,1,2018,1
4969,63,2,2011,5
4970,63,2,2012,12
4971,63,2,2013,5
4972,63,2,2015,4
4973,63,2,2016,5
4974,63,2,2017,2
4975,63,3,2010,1
4976,63,3,2011,13
4977,63,3,2012,18
4978,63,3,2013,7
4979,63,3,2014,1
4980,63,3,2015,4
4981,63,3,2016,2
4982,63,3,2017,2
4983,63,3,2018,1
4984,63,4,2010,7
