,Year,month,time,Community,crime_count,Street_lights,Sanitation_request,building_abandon,Total,asian,Black,hispanic,white,other 
6539,2011,10,evening,31,90,51,11,8,34410,598,1117,27693,4617,385
6540,2011,10,evening,32,194,27,17,1,33442,5745,4131,2156,20378,1032
6541,2011,10,evening,33,41,9,3,1,22401,4450,5382,1393,10404,772
6542,2011,10,evening,34,45,22,4,2,14007,10347,1348,426,1521,365
6543,2011,10,evening,35,64,6,4,3,20323,2917,14365,485,2165,391
6544,2011,10,evening,36,23,1,2,1,6422,109,5946,209,142,16
6545,2011,10,evening,37,26,4,1,5,2457,0,2268,152,37,0
6546,2011,10,evening,38,118,40,11,11,22750,117,20624,574,719,716
6547,2011,10,evening,39,51,13,1,1,17601,1520,11916,667,2978,520
6548,2011,10,evening,4,79,47,9,2,40761,4480,1398,7184,26405,1294
6549,2011,10,evening,40,111,8,10,11,12081,9,11595,158,48,271
6550,2011,10,evening,41,52,19,4,9,26893,3244,8047,1891,12584,1127
6551,2011,10,evening,42,160,21,17,13,26446,814,22555,695,1885,497
6552,2011,10,evening,43,316,81,45,33,49155,115,45990,784,1084,1182
6553,2011,10,evening,44,187,72,33,28,31359,129,30297,287,388,258
6554,2011,10,evening,45,33,38,6,8,9813,59,9553,62,53,86
6555,2011,10,evening,46,201,70,19,49,28095,116,20818,6083,782,296
6556,2011,10,evening,47,9,8,5,3,2601,0,2601,0,0,0
6557,2011,10,evening,48,61,82,14,18,13732,5,12835,443,308,141
6558,2011,10,evening,49,284,86,24,52,42505,185,40846,450,557,467
6559,2011,10,evening,5,60,28,6,5,34623,1493,674,4987,26322,1147
6560,2011,10,evening,50,20,10,4,15,6501,34,5380,551,464,72
6561,2011,10,evening,51,72,32,18,13,15305,8,9971,4580,592,154
6562,2011,10,evening,52,48,58,2,8,23817,28,684,18992,4049,64
6563,2011,10,evening,53,174,74,17,32,27973,67,26123,1351,280,152
6564,2011,10,evening,54,50,7,13,2,7090,26,6676,278,77,33
6565,2011,10,evening,55,25,16,2,3,8952,0,566,4243,4078,65
6566,2011,10,evening,56,68,89,8,4,35632,422,1462,16618,16852,278
6567,2011,10,evening,57,33,33,9,2,13293,391,116,10126,2578,82
6568,2011,10,evening,58,96,47,17,11,44202,2955,677,37620,2844,106
6569,2011,10,evening,59,37,20,12,1,16336,3136,507,9612,2802,279
6570,2011,10,evening,6,221,49,48,1,98212,6764,3428,7125,78186,2709
6571,2011,10,evening,60,69,25,11,10,33939,11726,951,9558,10842,862
6572,2011,10,evening,61,223,63,14,49,41083,815,9832,24990,5094,352
6573,2011,10,evening,62,31,16,6,7,19192,303,262,15385,3235,7
6574,2011,10,evening,63,94,37,10,13,41202,350,1342,38009,1460,41
6575,2011,10,evening,64,36,87,13,2,24962,319,140,12361,11871,271
6576,2011,10,evening,65,64,27,6,44,32749,178,1067,26395,4989,120
6577,2011,10,evening,66,266,76,37,50,55551,529,26100,26377,1873,672
6578,2011,10,evening,67,298,81,48,86,32156,19,29955,1563,235,384
6579,2011,10,evening,68,232,59,17,63,26121,76,24810,682,199,354
6580,2011,10,evening,69,229,88,37,43,32346,22,31077,358,466,423
6581,2011,10,evening,7,140,51,23,3,66959,3806,3204,4418,53676,1855
6582,2011,10,evening,70,99,91,24,26,42752,284,20817,15455,5555,641
6583,2011,10,evening,71,278,129,52,40,45842,126,44402,689,231,394
6584,2011,10,evening,72,38,71,14,7,20815,101,7257,1414,11604,439
6585,2011,10,evening,73,111,117,25,14,27116,0,25968,287,351,510
6586,2011,10,evening,74,27,46,10,3,18783,383,664,1205,16289,242
6587,2011,10,evening,75,78,95,11,9,22908,54,15125,638,6546,545
6588,2011,10,evening,76,42,27,6,9,13483,1487,104,1150,10130,612
6589,2011,10,evening,77,86,41,31,3,54873,6340,7853,8918,29912,1850
6590,2011,10,evening,8,334,28,13,3,85711,9723,7910,4530,61334,2214
6591,2011,10,evening,9,11,18,8,1,11356,167,120,1063,9926,80
6592,2011,10,morning,1,88,34,17,3,54402,3501,13320,13135,22769,1677
6593,2011,10,morning,10,28,82,18,5,36083,1513,335,4272,29164,799
6594,2011,10,morning,11,19,42,6,4,27264,2444,250,6218,17761,591
6595,2011,10,morning,12,13,45,5,1,18437,2470,177,2204,13242,344
6596,2011,10,morning,13,18,23,10,1,18442,4541,473,3632,9358,438
6597,2011,10,morning,14,49,61,7,5,52079,8275,2215,25003,15349,1237
6598,2011,10,morning,15,90,200,19,7,64846,2918,812,27108,32643,1365
6599,2011,10,morning,16,77,74,16,2,56520,4641,1271,26359,22650,1599
6600,2011,10,morning,17,52,111,23,7,43025,1800,1035,11448,28340,402
6601,2011,10,morning,18,23,40,8,1,12973,611,575,8092,3615,80
6602,2011,10,morning,19,141,78,19,14,79210,1187,2485,63377,11298,863
6603,2011,10,morning,2,68,49,20,5,72211,16868,8110,12672,31978,2583
6604,2011,10,morning,20,35,8,3,9,25489,355,379,22491,1880,384
6605,2011,10,morning,21,58,50,19,7,39721,1305,842,24563,12327,684
6606,2011,10,morning,22,102,82,34,16,74549,2124,3452,34677,32784,1512
6607,2011,10,morning,23,240,100,37,44,55011,271,22481,28612,2958,689
6608,2011,10,morning,24,167,75,55,13,85582,3413,6466,23239,49892,2572
6609,2011,10,morning,25,375,174,45,120,97643,481,81066,11132,4353,611
6610,2011,10,morning,26,105,18,17,38,17733,61,16954,353,315,50
6611,2011,10,morning,27,115,47,17,67,20665,57,18862,728,878,140
6612,2011,10,morning,28,186,78,28,18,61768,9626,18772,6186,25876,1308
6613,2011,10,morning,29,194,53,15,70,35276,99,31397,2470,811,499
6614,2011,10,morning,3,83,29,12,8,55137,4854,11445,6402,30371,2065
6615,2011,10,morning,30,96,98,14,13,73826,181,8158,62928,2267,292
6616,2011,10,morning,31,62,51,11,8,34410,598,1117,27693,4617,385
6617,2011,10,morning,32,156,27,17,1,33442,5745,4131,2156,20378,1032
6618,2011,10,morning,33,25,9,3,1,22401,4450,5382,1393,10404,772
6619,2011,10,morning,34,19,22,4,3,14007,10347,1348,426,1521,365
6620,2011,10,morning,35,41,6,4,3,20323,2917,14365,485,2165,391
6621,2011,10,morning,36,5,1,2,1,6422,109,5946,209,142,16
6622,2011,10,morning,37,22,4,1,5,2457,0,2268,152,37,0
6623,2011,10,morning,38,85,40,11,11,22750,117,20624,574,719,716
6624,2011,10,morning,39,39,13,1,1,17601,1520,11916,667,2978,520
6625,2011,10,morning,4,47,47,9,2,40761,4480,1398,7184,26405,1294
6626,2011,10,morning,40,62,8,10,11,12081,9,11595,158,48,271
6627,2011,10,morning,41,52,19,4,11,26893,3244,8047,1891,12584,1127
6628,2011,10,morning,42,87,21,17,13,26446,814,22555,695,1885,497
6629,2011,10,morning,43,287,81,45,33,49155,115,45990,784,1084,1182
6630,2011,10,morning,44,143,72,33,28,31359,129,30297,287,388,258
6631,2011,10,morning,45,43,38,6,8,9813,59,9553,62,53,86
6632,2011,10,morning,46,143,70,19,49,28095,116,20818,6083,782,296
6633,2011,10,morning,47,7,8,5,3,2601,0,2601,0,0,0
6634,2011,10,morning,48,59,82,14,18,13732,5,12835,443,308,141
6635,2011,10,morning,49,221,86,24,52,42505,185,40846,450,557,467
6636,2011,10,morning,5,42,28,6,5,34623,1493,674,4987,26322,1147
6637,2011,10,morning,50,21,10,4,15,6501,34,5380,551,464,72
6638,2011,10,morning,51,54,32,18,13,15305,8,9971,4580,592,154
6639,2011,10,morning,52,33,58,2,8,23817,28,684,18992,4049,64
6640,2011,10,morning,53,123,74,17,32,27973,67,26123,1351,280,152
6641,2011,10,morning,54,26,7,13,2,7090,26,6676,278,77,33
6642,2011,10,morning,55,6,16,2,3,8952,0,566,4243,4078,65
6643,2011,10,morning,56,50,89,8,4,35632,422,1462,16618,16852,278
6644,2011,10,morning,57,35,33,9,2,13293,391,116,10126,2578,82
6645,2011,10,morning,58,63,47,17,11,44202,2955,677,37620,2844,106
6646,2011,10,morning,59,22,20,12,1,16336,3136,507,9612,2802,279
6647,2011,10,morning,6,109,49,48,1,98212,6764,3428,7125,78186,2709
6648,2011,10,morning,60,38,25,11,10,33939,11726,951,9558,10842,862
6649,2011,10,morning,61,118,63,14,49,41083,815,9832,24990,5094,352
6650,2011,10,morning,62,36,16,6,7,19192,303,262,15385,3235,7
6651,2011,10,morning,63,59,37,10,13,41202,350,1342,38009,1460,41
6652,2011,10,morning,64,22,87,13,2,24962,319,140,12361,11871,271
6653,2011,10,morning,65,44,27,6,44,32749,178,1067,26395,4989,120
6654,2011,10,morning,66,176,76,37,50,55551,529,26100,26377,1873,672
6655,2011,10,morning,67,204,81,48,86,32156,19,29955,1563,235,384
6656,2011,10,morning,68,174,59,17,63,26121,76,24810,682,199,354
6657,2011,10,morning,69,144,88,37,43,32346,22,31077,358,466,423
6658,2011,10,morning,7,83,51,23,3,66959,3806,3204,4418,53676,1855
6659,2011,10,morning,70,54,91,24,26,42752,284,20817,15455,5555,641
6660,2011,10,morning,71,199,129,52,40,45842,126,44402,689,231,394
6661,2011,10,morning,72,23,71,14,7,20815,101,7257,1414,11604,439
6662,2011,10,morning,73,89,117,25,14,27116,0,25968,287,351,510
6663,2011,10,morning,74,10,46,10,3,18783,383,664,1205,16289,242
6664,2011,10,morning,75,49,95,11,9,22908,54,15125,638,6546,545
6665,2011,10,morning,76,55,27,6,9,13483,1487,104,1150,10130,612
6666,2011,10,morning,77,48,41,31,3,54873,6340,7853,8918,29912,1850
6667,2011,10,morning,8,155,28,13,3,85711,9723,7910,4530,61334,2214
6668,2011,10,morning,9,2,18,8,3,11356,167,120,1063,9926,80
6669,2011,10,night,1,67,34,17,5,54402,3501,13320,13135,22769,1677
6670,2011,10,night,10,14,82,18,5,36083,1513,335,4272,29164,799
6671,2011,10,night,11,20,42,6,3,27264,2444,250,6218,17761,591
6672,2011,10,night,12,7,45,5,1,18437,2470,177,2204,13242,344
6673,2011,10,night,13,16,23,10,3,18442,4541,473,3632,9358,438
6674,2011,10,night,14,63,61,7,5,52079,8275,2215,25003,15349,1237
6675,2011,10,night,15,67,200,19,7,64846,2918,812,27108,32643,1365
6676,2011,10,night,16,87,74,16,2,56520,4641,1271,26359,22650,1599
6677,2011,10,night,17,39,111,23,7,43025,1800,1035,11448,28340,402
6678,2011,10,night,18,15,40,8,1,12973,611,575,8092,3615,80
6679,2011,10,night,19,91,78,19,14,79210,1187,2485,63377,11298,863
6680,2011,10,night,2,77,49,20,5,72211,16868,8110,12672,31978,2583
6681,2011,10,night,20,30,8,3,9,25489,355,379,22491,1880,384
6682,2011,10,night,21,62,50,19,7,39721,1305,842,24563,12327,684
6683,2011,10,night,22,128,82,34,16,74549,2124,3452,34677,32784,1512
6684,2011,10,night,23,131,100,37,44,55011,271,22481,28612,2958,689
6685,2011,10,night,24,217,75,55,13,85582,3413,6466,23239,49892,2572
6686,2011,10,night,25,335,174,45,120,97643,481,81066,11132,4353,611
6687,2011,10,night,26,76,18,17,38,17733,61,16954,353,315,50
6688,2011,10,night,27,76,47,17,67,20665,57,18862,728,878,140
6689,2011,10,night,28,128,78,28,18,61768,9626,18772,6186,25876,1308
6690,2011,10,night,29,114,53,15,70,35276,99,31397,2470,811,499
6691,2011,10,night,3,67,29,12,8,55137,4854,11445,6402,30371,2065
6692,2011,10,night,30,99,98,14,13,73826,181,8158,62928,2267,292
6693,2011,10,night,31,48,51,11,8,34410,598,1117,27693,4617,385
6694,2011,10,night,32,73,27,17,1,33442,5745,4131,2156,20378,1032
6695,2011,10,night,33,10,9,3,1,22401,4450,5382,1393,10404,772
6696,2011,10,night,34,18,22,4,0,14007,10347,1348,426,1521,365
6697,2011,10,night,35,24,6,4,3,20323,2917,14365,485,2165,391
6698,2011,10,night,36,13,1,2,1,6422,109,5946,209,142,16
6699,2011,10,night,37,13,4,1,5,2457,0,2268,152,37,0
6700,2011,10,night,38,48,40,11,11,22750,117,20624,574,719,716
6701,2011,10,night,39,20,13,1,1,17601,1520,11916,667,2978,520
6702,2011,10,night,4,21,47,9,2,40761,4480,1398,7184,26405,1294
6703,2011,10,night,40,32,8,10,11,12081,9,11595,158,48,271
6704,2011,10,night,41,18,19,4,11,26893,3244,8047,1891,12584,1127
6705,2011,10,night,42,48,21,17,13,26446,814,22555,695,1885,497
6706,2011,10,night,43,142,81,45,33,49155,115,45990,784,1084,1182
6707,2011,10,night,44,86,72,33,28,31359,129,30297,287,388,258
6708,2011,10,night,45,33,38,6,8,9813,59,9553,62,53,86
6709,2011,10,night,46,87,70,19,49,28095,116,20818,6083,782,296
6710,2011,10,night,47,8,8,5,3,2601,0,2601,0,0,0
6711,2011,10,night,48,19,82,14,18,13732,5,12835,443,308,141
6712,2011,10,night,49,100,86,24,52,42505,185,40846,450,557,467
6713,2011,10,night,5,30,28,6,5,34623,1493,674,4987,26322,1147
6714,2011,10,night,50,9,10,4,15,6501,34,5380,551,464,72
6715,2011,10,night,51,37,32,18,13,15305,8,9971,4580,592,154
6716,2011,10,night,52,36,58,2,8,23817,28,684,18992,4049,64
6717,2011,10,night,53,81,74,17,32,27973,67,26123,1351,280,152
6718,2011,10,night,54,23,7,13,2,7090,26,6676,278,77,33
6719,2011,10,night,55,20,16,2,3,8952,0,566,4243,4078,65
6720,2011,10,night,56,41,89,8,4,35632,422,1462,16618,16852,278
6721,2011,10,night,57,29,33,9,2,13293,391,116,10126,2578,82
6722,2011,10,night,58,60,47,17,11,44202,2955,677,37620,2844,106
6723,2011,10,night,59,22,20,12,1,16336,3136,507,9612,2802,279
6724,2011,10,night,6,198,49,48,1,98212,6764,3428,7125,78186,2709
6725,2011,10,night,60,34,25,11,10,33939,11726,951,9558,10842,862
6726,2011,10,night,61,87,63,14,49,41083,815,9832,24990,5094,352
6727,2011,10,night,62,25,16,6,7,19192,303,262,15385,3235,7
6728,2011,10,night,63,63,37,10,13,41202,350,1342,38009,1460,41
6729,2011,10,night,64,23,87,13,2,24962,319,140,12361,11871,271
6730,2011,10,night,65,31,27,6,44,32749,178,1067,26395,4989,120
6731,2011,10,night,66,113,76,37,50,55551,529,26100,26377,1873,672
6732,2011,10,night,67,118,81,48,86,32156,19,29955,1563,235,384
6733,2011,10,night,68,121,59,17,63,26121,76,24810,682,199,354
6734,2011,10,night,69,131,88,37,43,32346,22,31077,358,466,423
6735,2011,10,night,7,102,51,23,3,66959,3806,3204,4418,53676,1855
6736,2011,10,night,70,39,91,24,26,42752,284,20817,15455,5555,641
6737,2011,10,night,71,129,129,52,40,45842,126,44402,689,231,394
6738,2011,10,night,72,18,71,14,7,20815,101,7257,1414,11604,439
6739,2011,10,night,73,49,117,25,14,27116,0,25968,287,351,510
6740,2011,10,night,74,8,46,10,3,18783,383,664,1205,16289,242
6741,2011,10,night,75,25,95,11,9,22908,54,15125,638,6546,545
6742,2011,10,night,76,20,27,6,9,13483,1487,104,1150,10130,612
6743,2011,10,night,77,45,41,31,3,54873,6340,7853,8918,29912,1850
6744,2011,10,night,8,234,28,13,3,85711,9723,7910,4530,61334,2214
6745,2011,10,night,9,9,18,8,1,11356,167,120,1063,9926,80
6746,2011,11,afternoon,1,104,48,22,1,54402,3501,13320,13135,22769,1677
6747,2011,11,afternoon,10,38,96,10,1,36083,1513,335,4272,29164,799
6748,2011,11,afternoon,11,27,22,6,3,27264,2444,250,6218,17761,591
6749,2011,11,afternoon,12,9,31,4,2,18437,2470,177,2204,13242,344
6750,2011,11,afternoon,13,26,12,2,2,18442,4541,473,3632,9358,438
6751,2011,11,afternoon,14,86,30,8,4,52079,8275,2215,25003,15349,1237
6752,2011,11,afternoon,15,101,184,16,11,64846,2918,812,27108,32643,1365
6753,2011,11,afternoon,16,92,60,15,7,56520,4641,1271,26359,22650,1599
6754,2011,11,afternoon,17,54,94,12,12,43025,1800,1035,11448,28340,402
6755,2011,11,afternoon,18,18,62,7,26,12973,611,575,8092,3615,80
6756,2011,11,afternoon,19,154,128,27,28,79210,1187,2485,63377,11298,863
6757,2011,11,afternoon,2,126,50,25,6,72211,16868,8110,12672,31978,2583
6758,2011,11,afternoon,20,39,10,7,5,25489,355,379,22491,1880,384
6759,2011,11,afternoon,21,65,50,14,8,39721,1305,842,24563,12327,684
6760,2011,11,afternoon,22,143,54,28,9,74549,2124,3452,34677,32784,1512
6761,2011,11,afternoon,23,242,92,35,38,55011,271,22481,28612,2958,689
6762,2011,11,afternoon,24,198,70,37,12,85582,3413,6466,23239,49892,2572
6763,2011,11,afternoon,25,599,131,36,58,97643,481,81066,11132,4353,611
6764,2011,11,afternoon,26,149,40,2,50,17733,61,16954,353,315,50
6765,2011,11,afternoon,27,183,28,22,46,20665,57,18862,728,878,140
6766,2011,11,afternoon,28,252,87,13,6,61768,9626,18772,6186,25876,1308
6767,2011,11,afternoon,29,236,48,18,47,35276,99,31397,2470,811,499
6768,2011,11,afternoon,3,135,37,9,8,55137,4854,11445,6402,30371,2065
6769,2011,11,afternoon,30,138,82,19,8,73826,181,8158,62928,2267,292
6770,2011,11,afternoon,31,89,34,15,10,34410,598,1117,27693,4617,385
6771,2011,11,afternoon,32,289,41,10,11,33442,5745,4131,2156,20378,1032
6772,2011,11,afternoon,33,41,13,6,8,22401,4450,5382,1393,10404,772
6773,2011,11,afternoon,34,37,44,1,3,14007,10347,1348,426,1521,365
6774,2011,11,afternoon,35,80,8,2,1,20323,2917,14365,485,2165,391
6775,2011,11,afternoon,36,15,2,0,1,6422,109,5946,209,142,16
6776,2011,11,afternoon,37,31,2,1,6,2457,0,2268,152,37,0
6777,2011,11,afternoon,38,125,30,12,10,22750,117,20624,574,719,716
6778,2011,11,afternoon,39,62,11,2,3,17601,1520,11916,667,2978,520
6779,2011,11,afternoon,4,46,38,12,6,40761,4480,1398,7184,26405,1294
6780,2011,11,afternoon,40,109,12,11,7,12081,9,11595,158,48,271
6781,2011,11,afternoon,41,57,21,2,14,26893,3244,8047,1891,12584,1127
6782,2011,11,afternoon,42,136,32,11,19,26446,814,22555,695,1885,497
6783,2011,11,afternoon,43,282,70,53,24,49155,115,45990,784,1084,1182
6784,2011,11,afternoon,44,209,102,13,27,31359,129,30297,287,388,258
6785,2011,11,afternoon,45,62,38,6,6,9813,59,9553,62,53,86
6786,2011,11,afternoon,46,166,47,20,24,28095,116,20818,6083,782,296
6787,2011,11,afternoon,47,21,7,14,5,2601,0,2601,0,0,0
6788,2011,11,afternoon,48,60,77,7,6,13732,5,12835,443,308,141
6789,2011,11,afternoon,49,256,136,15,51,42505,185,40846,450,557,467
6790,2011,11,afternoon,5,46,33,9,37,34623,1493,674,4987,26322,1147
6791,2011,11,afternoon,50,46,14,3,5,6501,34,5380,551,464,72
6792,2011,11,afternoon,51,80,20,11,9,15305,8,9971,4580,592,154
6793,2011,11,afternoon,52,45,64,2,1,23817,28,684,18992,4049,64
6794,2011,11,afternoon,53,138,67,9,42,27973,67,26123,1351,280,152
6795,2011,11,afternoon,54,36,6,5,1,7090,26,6676,278,77,33
6796,2011,11,afternoon,55,14,26,1,3,8952,0,566,4243,4078,65
6797,2011,11,afternoon,56,54,64,9,5,35632,422,1462,16618,16852,278
6798,2011,11,afternoon,57,28,23,5,5,13293,391,116,10126,2578,82
6799,2011,11,afternoon,58,96,24,12,6,44202,2955,677,37620,2844,106
6800,2011,11,afternoon,59,38,24,16,1,16336,3136,507,9612,2802,279
6801,2011,11,afternoon,6,140,43,13,4,98212,6764,3428,7125,78186,2709
6802,2011,11,afternoon,60,53,20,17,7,33939,11726,951,9558,10842,862
6803,2011,11,afternoon,61,206,54,21,30,41083,815,9832,24990,5094,352
6804,2011,11,afternoon,62,27,23,4,4,19192,303,262,15385,3235,7
6805,2011,11,afternoon,63,96,23,8,7,41202,350,1342,38009,1460,41
6806,2011,11,afternoon,64,27,47,7,8,24962,319,140,12361,11871,271
6807,2011,11,afternoon,65,82,44,5,3,32749,178,1067,26395,4989,120
6808,2011,11,afternoon,66,211,68,19,41,55551,529,26100,26377,1873,672
6809,2011,11,afternoon,67,273,39,31,77,32156,19,29955,1563,235,384
6810,2011,11,afternoon,68,238,45,15,53,26121,76,24810,682,199,354
6811,2011,11,afternoon,69,229,75,23,33,32346,22,31077,358,466,423
6812,2011,11,afternoon,7,143,47,18,8,66959,3806,3204,4418,53676,1855
6813,2011,11,afternoon,70,84,79,17,13,42752,284,20817,15455,5555,641
6814,2011,11,afternoon,71,268,139,28,29,45842,126,44402,689,231,394
6815,2011,11,afternoon,72,21,52,6,2,20815,101,7257,1414,11604,439
6816,2011,11,afternoon,73,108,117,17,15,27116,0,25968,287,351,510
6817,2011,11,afternoon,74,20,35,5,1,18783,383,664,1205,16289,242
6818,2011,11,afternoon,75,89,55,6,3,22908,54,15125,638,6546,545
6819,2011,11,afternoon,76,62,5,12,6,13483,1487,104,1150,10130,612
6820,2011,11,afternoon,77,78,49,16,6,54873,6340,7853,8918,29912,1850
6821,2011,11,afternoon,8,270,22,14,1,85711,9723,7910,4530,61334,2214
6822,2011,11,afternoon,9,5,16,20,1,11356,167,120,1063,9926,80
6823,2011,11,evening,1,121,48,22,0,54402,3501,13320,13135,22769,1677
6824,2011,11,evening,10,39,96,10,1,36083,1513,335,4272,29164,799
6825,2011,11,evening,11,35,22,6,3,27264,2444,250,6218,17761,591
6826,2011,11,evening,12,10,31,4,2,18437,2470,177,2204,13242,344
6827,2011,11,evening,13,28,12,2,5,18442,4541,473,3632,9358,438
6828,2011,11,evening,14,95,30,8,4,52079,8275,2215,25003,15349,1237
6829,2011,11,evening,15,115,184,16,11,64846,2918,812,27108,32643,1365
6830,2011,11,evening,16,108,60,15,7,56520,4641,1271,26359,22650,1599
6831,2011,11,evening,17,53,94,12,12,43025,1800,1035,11448,28340,402
6832,2011,11,evening,18,20,62,7,25,12973,611,575,8092,3615,80
6833,2011,11,evening,19,152,128,27,28,79210,1187,2485,63377,11298,863
6834,2011,11,evening,2,111,50,25,6,72211,16868,8110,12672,31978,2583
6835,2011,11,evening,20,60,10,7,5,25489,355,379,22491,1880,384
6836,2011,11,evening,21,80,50,14,8,39721,1305,842,24563,12327,684
6837,2011,11,evening,22,169,54,28,9,74549,2124,3452,34677,32784,1512
6838,2011,11,evening,23,265,92,35,38,55011,271,22481,28612,2958,689
6839,2011,11,evening,24,212,70,37,12,85582,3413,6466,23239,49892,2572
6840,2011,11,evening,25,633,131,36,58,97643,481,81066,11132,4353,611
6841,2011,11,evening,26,170,40,2,50,17733,61,16954,353,315,50
6842,2011,11,evening,27,179,28,22,46,20665,57,18862,728,878,140
6843,2011,11,evening,28,197,87,13,6,61768,9626,18772,6186,25876,1308
6844,2011,11,evening,29,231,48,18,47,35276,99,31397,2470,811,499
6845,2011,11,evening,3,118,37,9,8,55137,4854,11445,6402,30371,2065
6846,2011,11,evening,30,153,82,19,8,73826,181,8158,62928,2267,292
6847,2011,11,evening,31,107,34,15,10,34410,598,1117,27693,4617,385
6848,2011,11,evening,32,173,41,10,11,33442,5745,4131,2156,20378,1032
6849,2011,11,evening,33,42,13,6,8,22401,4450,5382,1393,10404,772
6850,2011,11,evening,34,31,44,1,3,14007,10347,1348,426,1521,365
6851,2011,11,evening,35,52,8,2,1,20323,2917,14365,485,2165,391
6852,2011,11,evening,36,15,2,0,1,6422,109,5946,209,142,16
6853,2011,11,evening,37,43,2,1,6,2457,0,2268,152,37,0
6854,2011,11,evening,38,109,30,12,10,22750,117,20624,574,719,716
