,Community,month,year,Street_lights
3269,33,10,2014,12
3270,33,10,2015,42
3271,33,10,2016,90
3272,33,10,2017,45
3273,33,10,2018,15
3274,33,11,2010,1
3275,33,11,2011,13
3276,33,11,2012,14
3277,33,11,2013,13
3278,33,11,2014,31
3279,33,11,2015,19
3280,33,11,2016,17
3281,33,11,2017,24
3282,33,12,2010,7
3283,33,12,2011,10
3284,33,12,2012,4
3285,33,12,2013,5
3286,33,12,2014,14
3287,33,12,2015,35
3288,33,12,2016,19
3289,33,12,2017,22
3290,34,1,2011,5
3291,34,1,2012,26
3292,34,1,2013,8
3293,34,1,2014,12
3294,34,1,2015,54
3295,34,1,2016,21
3296,34,1,2017,80
3297,34,1,2018,16
3298,34,2,2011,4
3299,34,2,2012,5
3300,34,2,2013,3
3301,34,2,2014,19
3302,34,2,2015,15
3303,34,2,2016,21
3304,34,2,2017,32
3305,34,2,2018,8
3306,34,3,2011,22
3307,34,3,2012,10
3308,34,3,2013,5
3309,34,3,2014,14
3310,34,3,2015,24
3311,34,3,2016,74
3312,34,3,2017,49
3313,34,3,2018,18
3314,34,4,2011,10
3315,34,4,2012,6
3316,34,4,2013,7
3317,34,4,2014,24
3318,34,4,2015,45
3319,34,4,2016,6
3320,34,4,2017,10
3321,34,4,2018,11
3322,34,5,2011,11
3323,34,5,2012,4
3324,34,5,2013,3
3325,34,5,2014,19
3326,34,5,2015,23
3327,34,5,2016,30
3328,34,5,2017,14
3329,34,5,2018,7
3330,34,6,2011,23
3331,34,6,2012,1
3332,34,6,2013,3
3333,34,6,2014,23
3334,34,6,2015,26
3335,34,6,2016,4
3336,34,6,2017,25
3337,34,6,2018,25
3338,34,7,2011,32
3339,34,7,2012,14
3340,34,7,2013,2
3341,34,7,2014,55
3342,34,7,2015,57
3343,34,7,2016,93
3344,34,7,2017,58
3345,34,7,2018,35
3346,34,8,2011,36
3347,34,8,2012,4
3348,34,8,2013,6
3349,34,8,2014,23
3350,34,8,2015,48
3351,34,8,2016,44
3352,34,8,2017,24
3353,34,8,2018,27
3354,34,9,2011,24
3355,34,9,2012,8
3356,34,9,2013,2
3357,34,9,2014,56
3358,34,9,2015,39
3359,34,9,2016,32
3360,34,9,2017,16
3361,34,9,2018,12
3362,34,10,2011,22
3363,34,10,2012,20
3364,34,10,2013,15
3365,34,10,2014,33
3366,34,10,2015,38
3367,34,10,2016,41
3368,34,10,2017,63
3369,34,10,2018,18
3370,34,11,2011,44
3371,34,11,2012,3
3372,34,11,2013,11
3373,34,11,2014,41
3374,34,11,2015,11
3375,34,11,2016,16
3376,34,11,2017,15
3377,34,12,2010,5
3378,34,12,2011,20
3379,34,12,2012,3
3380,34,12,2013,24
3381,34,12,2014,18
3382,34,12,2015,7
3383,34,12,2016,50
3384,34,12,2017,11
3385,35,1,2011,4
3386,35,1,2012,1
3387,35,1,2013,3
3388,35,1,2014,4
3389,35,1,2015,7
3390,35,1,2016,38
3391,35,1,2017,33
3392,35,1,2018,57
3393,35,2,2011,6
3394,35,2,2012,5
3395,35,2,2013,6
3396,35,2,2014,3
3397,35,2,2015,10
3398,35,2,2016,93
3399,35,2,2017,12
3400,35,2,2018,35
3401,35,3,2011,4
3402,35,3,2012,3
3403,35,3,2013,6
3404,35,3,2014,13
3405,35,3,2015,48
3406,35,3,2016,38
3407,35,3,2017,74
3408,35,3,2018,33
3409,35,4,2012,15
3410,35,4,2013,7
3411,35,4,2014,14
3412,35,4,2015,17
3413,35,4,2016,17
3414,35,4,2017,25
3415,35,4,2018,9
3416,35,5,2011,2
3417,35,5,2012,8
3418,35,5,2013,3
3419,35,5,2014,14
3420,35,5,2015,32
3421,35,5,2016,39
3422,35,5,2017,50
3423,35,5,2018,22
3424,35,6,2011,10
3425,35,6,2012,14
3426,35,6,2013,18
3427,35,6,2014,26
3428,35,6,2015,10
3429,35,6,2016,21
3430,35,6,2017,20
3431,35,6,2018,32
3432,35,7,2011,13
3433,35,7,2012,9
3434,35,7,2013,15
3435,35,7,2014,53
3436,35,7,2015,44
3437,35,7,2016,34
3438,35,7,2017,50
3439,35,7,2018,27
3440,35,8,2011,18
3441,35,8,2012,12
3442,35,8,2013,1
3443,35,8,2014,73
3444,35,8,2015,50
3445,35,8,2016,80
3446,35,8,2017,27
3447,35,8,2018,62
3448,35,9,2011,6
3449,35,9,2012,8
3450,35,9,2013,10
3451,35,9,2014,57
3452,35,9,2015,27
3453,35,9,2016,53
3454,35,9,2017,16
3455,35,9,2018,38
3456,35,10,2011,6
3457,35,10,2012,10
3458,35,10,2013,15
3459,35,10,2014,8
3460,35,10,2015,44
3461,35,10,2016,29
3462,35,10,2017,15
3463,35,10,2018,29
3464,35,11,2011,8
3465,35,11,2012,22
3466,35,11,2013,6
3467,35,11,2014,73
3468,35,11,2015,57
3469,35,11,2016,7
3470,35,11,2017,30
3471,35,12,2010,11
3472,35,12,2011,9
3473,35,12,2012,2
3474,35,12,2013,5
3475,35,12,2014,10
3476,35,12,2015,20
3477,35,12,2016,47
3478,35,12,2017,16
3479,36,1,2012,5
3480,36,1,2013,3
3481,36,1,2014,1
3482,36,1,2015,4
3483,36,1,2016,2
3484,36,1,2017,31
3485,36,1,2018,12
3486,36,2,2011,2
3487,36,2,2013,1
3488,36,2,2014,3
3489,36,2,2015,12
3490,36,2,2016,7
3491,36,2,2017,3
3492,36,2,2018,30
3493,36,3,2011,1
3494,36,3,2013,4
3495,36,3,2014,4
3496,36,3,2015,32
3497,36,3,2016,8
3498,36,3,2017,18
3499,36,3,2018,1
3500,36,4,2011,2
3501,36,4,2012,3
3502,36,4,2013,2
3503,36,4,2014,1
3504,36,4,2015,35
3505,36,4,2016,19
3506,36,4,2017,2
3507,36,4,2018,3
3508,36,5,2011,3
3509,36,5,2012,1
3510,36,5,2015,8
3511,36,5,2016,8
3512,36,5,2018,7
3513,36,6,2011,2
3514,36,6,2012,1
3515,36,6,2013,2
3516,36,6,2014,6
3517,36,6,2015,1
3518,36,6,2016,4
3519,36,6,2017,4
3520,36,6,2018,6
3521,36,7,2011,6
3522,36,7,2012,3
3523,36,7,2013,1
3524,36,7,2014,4
3525,36,7,2015,17
3526,36,7,2016,19
3527,36,7,2017,14
3528,36,7,2018,6
3529,36,8,2011,3
3530,36,8,2012,8
3531,36,8,2013,2
3532,36,8,2014,6
3533,36,8,2015,3
3534,36,8,2016,2
3535,36,8,2017,20
3536,36,8,2018,12
3537,36,9,2011,2
3538,36,9,2012,1
3539,36,9,2013,4
3540,36,9,2015,10
3541,36,9,2016,30
3542,36,9,2017,15
3543,36,9,2018,13
3544,36,10,2011,1
3545,36,10,2012,2
3546,36,10,2013,7
3547,36,10,2014,3
3548,36,10,2015,2
3549,36,10,2016,5
3550,36,10,2017,13
3551,36,10,2018,12
3552,36,11,2011,2
3553,36,11,2012,1
3554,36,11,2013,3
3555,36,11,2014,3
3556,36,11,2015,7
3557,36,11,2016,7
3558,36,11,2017,4
3559,36,12,2011,3
3560,36,12,2012,1
3561,36,12,2013,2
3562,36,12,2014,11
3563,36,12,2015,4
3564,36,12,2016,25
3565,36,12,2017,5
3566,37,1,2012,1
3567,37,1,2013,4
3568,37,1,2014,4
3569,37,1,2015,5
3570,37,1,2016,7
3571,37,1,2017,4
3572,37,1,2018,14
3573,37,2,2011,6
3574,37,2,2013,3
3575,37,2,2014,2
3576,37,2,2016,4
3577,37,2,2017,5
3578,37,2,2018,9
3579,37,3,2011,7
3580,37,3,2012,4
3581,37,3,2013,2
3582,37,3,2014,12
3583,37,3,2015,6
3584,37,3,2016,20
3585,37,3,2017,7
3586,37,3,2018,8
3587,37,4,2011,5
3588,37,4,2012,1
3589,37,4,2013,7
3590,37,4,2014,3
3591,37,4,2015,4
3592,37,4,2017,15
3593,37,4,2018,5
3594,37,5,2011,9
3595,37,5,2012,2
3596,37,5,2014,8
3597,37,5,2015,8
3598,37,5,2016,8
3599,37,5,2017,23
3600,37,5,2018,4
3601,37,6,2011,4
3602,37,6,2012,3
3603,37,6,2013,1
3604,37,6,2014,13
3605,37,6,2015,50
3606,37,6,2016,3
3607,37,6,2017,8
3608,37,6,2018,6
3609,37,7,2011,5
3610,37,7,2012,19
3611,37,7,2013,1
3612,37,7,2014,15
3613,37,7,2015,20
3614,37,7,2016,29
3615,37,7,2017,21
3616,37,7,2018,3
3617,37,8,2011,9
3618,37,8,2012,9
3619,37,8,2013,2
3620,37,8,2014,13
3621,37,8,2015,9
3622,37,8,2016,20
3623,37,8,2017,5
3624,37,8,2018,29
3625,37,9,2011,5
3626,37,9,2012,10
3627,37,9,2013,7
3628,37,9,2014,7
3629,37,9,2015,3
3630,37,9,2016,8
3631,37,9,2017,4
3632,37,9,2018,14
3633,37,10,2011,4
3634,37,10,2012,4
3635,37,10,2013,4
3636,37,10,2014,9
3637,37,10,2015,8
3638,37,10,2016,30
3639,37,10,2017,14
3640,37,10,2018,5
3641,37,11,2010,2
3642,37,11,2011,2
3643,37,11,2012,2
3644,37,11,2013,4
3645,37,11,2014,2
3646,37,11,2015,40
3647,37,11,2016,13
3648,37,11,2017,8
3649,37,12,2010,1
3650,37,12,2011,3
3651,37,12,2012,13
3652,37,12,2013,4
3653,37,12,2014,4
3654,37,12,2015,5
3655,37,12,2016,12
3656,37,12,2017,2
3657,38,1,2011,3
3658,38,1,2012,10
3659,38,1,2013,7
3660,38,1,2014,15
3661,38,1,2015,17
3662,38,1,2016,28
3663,38,1,2017,39
3664,38,1,2018,9
3665,38,2,2011,3
3666,38,2,2012,4
3667,38,2,2013,6
3668,38,2,2014,11
3669,38,2,2015,28
3670,38,2,2016,40
3671,38,2,2017,67
3672,38,2,2018,48
3673,38,3,2011,10
3674,38,3,2012,9
3675,38,3,2013,5
3676,38,3,2014,4
3677,38,3,2015,35
3678,38,3,2016,46
3679,38,3,2017,40
3680,38,3,2018,30
3681,38,4,2011,10
3682,38,4,2012,2
3683,38,4,2013,15
3684,38,4,2014,18
3685,38,4,2015,51
3686,38,4,2016,17
3687,38,4,2017,31
3688,38,4,2018,18
3689,38,5,2011,13
3690,38,5,2012,8
3691,38,5,2013,12
3692,38,5,2014,21
3693,38,5,2015,64
3694,38,5,2016,18
3695,38,5,2017,44
3696,38,5,2018,60
3697,38,6,2011,17
3698,38,6,2012,9
3699,38,6,2013,17
3700,38,6,2014,72
3701,38,6,2015,34
3702,38,6,2016,40
3703,38,6,2017,33
3704,38,6,2018,41
3705,38,7,2011,20
3706,38,7,2012,7
3707,38,7,2013,7
3708,38,7,2014,71
3709,38,7,2015,64
3710,38,7,2016,58
3711,38,7,2017,80
3712,38,7,2018,24
3713,38,8,2011,12
3714,38,8,2012,14
3715,38,8,2013,12
3716,38,8,2014,81
3717,38,8,2015,50
3718,38,8,2016,99
3719,38,8,2017,60
3720,38,8,2018,119
3721,38,9,2011,13
3722,38,9,2012,27
3723,38,9,2013,3
3724,38,9,2014,26
3725,38,9,2015,38
3726,38,9,2016,41
3727,38,9,2017,29
3728,38,9,2018,54
3729,38,10,2011,40
3730,38,10,2012,12
3731,38,10,2013,9
3732,38,10,2014,32
3733,38,10,2015,55
3734,38,10,2016,71
3735,38,10,2017,28
3736,38,10,2018,40
3737,38,11,2011,30
3738,38,11,2012,5
3739,38,11,2013,16
3740,38,11,2014,18
3741,38,11,2015,49
3742,38,11,2016,34
3743,38,11,2017,9
3744,38,12,2011,11
3745,38,12,2012,6
3746,38,12,2013,34
3747,38,12,2014,30
3748,38,12,2015,14
3749,38,12,2016,31
3750,38,12,2017,23
3751,39,1,2011,1
3752,39,1,2012,2
3753,39,1,2013,1
3754,39,1,2014,4
3755,39,1,2015,20
3756,39,1,2016,12
3757,39,1,2017,21
3758,39,1,2018,40
3759,39,2,2011,4
3760,39,2,2012,4
3761,39,2,2013,1
3762,39,2,2014,5
3763,39,2,2015,8
3764,39,2,2016,12
3765,39,2,2017,5
3766,39,2,2018,19
3767,39,3,2011,10
3768,39,3,2012,1
3769,39,3,2013,6
3770,39,3,2014,13
3771,39,3,2015,21
3772,39,3,2016,18
3773,39,3,2017,27
3774,39,3,2018,13
3775,39,4,2011,4
3776,39,4,2012,8
3777,39,4,2013,2
3778,39,4,2014,22
3779,39,4,2015,14
3780,39,4,2016,5
3781,39,4,2017,5
3782,39,4,2018,25
3783,39,5,2011,2
3784,39,5,2013,5
3785,39,5,2014,14
3786,39,5,2015,16
3787,39,5,2016,43
3788,39,5,2017,20
3789,39,5,2018,10
3790,39,6,2011,6
3791,39,6,2012,7
3792,39,6,2013,3
3793,39,6,2014,19
3794,39,6,2015,28
3795,39,6,2016,41
3796,39,6,2017,28
3797,39,6,2018,13
3798,39,7,2012,10
3799,39,7,2013,6
3800,39,7,2014,55
3801,39,7,2015,46
3802,39,7,2016,51
3803,39,7,2017,45
3804,39,7,2018,45
3805,39,8,2011,19
3806,39,8,2012,10
3807,39,8,2013,9
3808,39,8,2014,34
3809,39,8,2015,69
3810,39,8,2016,25
3811,39,8,2017,25
3812,39,8,2018,47
3813,39,9,2011,6
3814,39,9,2012,11
3815,39,9,2013,11
3816,39,9,2014,49
3817,39,9,2015,20
3818,39,9,2016,27
3819,39,9,2017,38
3820,39,9,2018,34
3821,39,10,2011,13
3822,39,10,2012,1
3823,39,10,2014,59
3824,39,10,2015,12
3825,39,10,2016,164
3826,39,10,2017,14
3827,39,10,2018,32
3828,39,11,2011,11
3829,39,11,2012,10
3830,39,11,2013,4
3831,39,11,2014,45
3832,39,11,2015,29
3833,39,11,2016,24
3834,39,11,2017,11
3835,39,12,2010,4
3836,39,12,2011,7
3837,39,12,2012,2
3838,39,12,2013,1
3839,39,12,2014,25
3840,39,12,2015,25
3841,39,12,2016,31
3842,39,12,2017,14
3843,40,1,2011,5
3844,40,1,2012,10
3845,40,1,2013,8
3846,40,1,2014,6
3847,40,1,2015,13
3848,40,1,2016,27
3849,40,1,2017,109
3850,40,1,2018,53
3851,40,2,2011,3
3852,40,2,2012,2
3853,40,2,2013,10
3854,40,2,2014,6
3855,40,2,2015,20
3856,40,2,2016,81
3857,40,2,2017,19
3858,40,2,2018,71
3859,40,3,2011,4
3860,40,3,2012,3
3861,40,3,2013,5
3862,40,3,2014,10
3863,40,3,2015,22
3864,40,3,2016,37
3865,40,3,2017,18
3866,40,3,2018,34
3867,40,4,2011,8
3868,40,4,2012,1
3869,40,4,2013,7
3870,40,4,2014,45
3871,40,4,2015,26
3872,40,4,2016,41
3873,40,4,2017,20
3874,40,4,2018,35
3875,40,5,2011,7
3876,40,5,2012,6
3877,40,5,2013,5
3878,40,5,2014,38
3879,40,5,2015,42
3880,40,5,2016,81
3881,40,5,2017,41
3882,40,5,2018,86
3883,40,6,2011,8
3884,40,6,2012,7
3885,40,6,2013,12
3886,40,6,2014,63
3887,40,6,2015,43
3888,40,6,2016,22
3889,40,6,2017,20
3890,40,6,2018,31
3891,40,7,2011,6
3892,40,7,2012,11
3893,40,7,2013,10
3894,40,7,2014,38
3895,40,7,2015,73
3896,40,7,2016,36
3897,40,7,2017,30
3898,40,7,2018,42
3899,40,8,2011,19
3900,40,8,2012,31
3901,40,8,2013,15
3902,40,8,2014,72
3903,40,8,2015,56
3904,40,8,2016,80
3905,40,8,2017,10
3906,40,8,2018,22
3907,40,9,2011,13
3908,40,9,2012,10
3909,40,9,2013,4
3910,40,9,2014,19
3911,40,9,2015,36
3912,40,9,2016,71
3913,40,9,2017,12
3914,40,9,2018,16
3915,40,10,2010,1
3916,40,10,2011,8
3917,40,10,2012,13
3918,40,10,2013,5
3919,40,10,2014,76
3920,40,10,2015,26
3921,40,10,2016,99
3922,40,10,2017,115
3923,40,10,2018,24
3924,40,11,2010,3
3925,40,11,2011,12
3926,40,11,2012,7
3927,40,11,2013,4
3928,40,11,2014,40
3929,40,11,2015,21
3930,40,11,2016,134
3931,40,11,2017,38
3932,40,12,2010,4
3933,40,12,2011,10
3934,40,12,2012,4
3935,40,12,2013,11
3936,40,12,2014,23
3937,40,12,2015,26
3938,40,12,2016,118
3939,40,12,2017,12
3940,41,1,2011,10
3941,41,1,2012,17
3942,41,1,2013,17
3943,41,1,2014,16
3944,41,1,2015,22
3945,41,1,2016,40
3946,41,1,2017,26
3947,41,1,2018,38
3948,41,2,2011,15
3949,41,2,2012,3
3950,41,2,2013,8
3951,41,2,2014,5
3952,41,2,2015,35
3953,41,2,2016,35
3954,41,2,2017,7
3955,41,2,2018,47
3956,41,3,2011,16
3957,41,3,2012,8
3958,41,3,2013,7
3959,41,3,2014,10
3960,41,3,2015,32
3961,41,3,2016,34
3962,41,3,2017,29
3963,41,3,2018,28
3964,41,4,2011,14
3965,41,4,2012,14
3966,41,4,2013,8
3967,41,4,2014,42
3968,41,4,2015,18
3969,41,4,2016,28
3970,41,4,2017,12
3971,41,4,2018,26
3972,41,5,2011,12
3973,41,5,2012,9
3974,41,5,2013,4
3975,41,5,2014,25
3976,41,5,2015,65
3977,41,5,2016,30
3978,41,5,2017,50
3979,41,5,2018,44
3980,41,6,2011,8
3981,41,6,2012,10
3982,41,6,2013,7
3983,41,6,2014,48
3984,41,6,2015,43
3985,41,6,2016,76
3986,41,6,2017,41
3987,41,6,2018,30
3988,41,7,2011,6
3989,41,7,2012,11
3990,41,7,2013,13
3991,41,7,2014,77
3992,41,7,2015,27
3993,41,7,2016,72
3994,41,7,2017,53
3995,41,7,2018,54
3996,41,8,2011,9
3997,41,8,2012,14
3998,41,8,2013,19
3999,41,8,2014,50
4000,41,8,2015,50
4001,41,8,2016,93
4002,41,8,2017,32
4003,41,8,2018,39
4004,41,9,2011,27
4005,41,9,2012,20
4006,41,9,2013,25
4007,41,9,2014,69
4008,41,9,2015,54
4009,41,9,2016,40
4010,41,9,2017,26
4011,41,9,2018,48
4012,41,10,2010,2
4013,41,10,2011,19
4014,41,10,2012,9
4015,41,10,2013,19
4016,41,10,2014,59
4017,41,10,2015,38
4018,41,10,2016,42
4019,41,10,2017,98
4020,41,10,2018,30
4021,41,11,2010,7
4022,41,11,2011,21
4023,41,11,2012,7
4024,41,11,2013,6
4025,41,11,2014,27
4026,41,11,2015,30
4027,41,11,2016,28
4028,41,11,2017,72
4029,41,12,2010,9
4030,41,12,2011,11
4031,41,12,2012,4
4032,41,12,2013,9
4033,41,12,2014,38
4034,41,12,2015,47
4035,41,12,2016,30
4036,41,12,2017,45
4037,42,1,2011,13
4038,42,1,2012,11
4039,42,1,2013,10
4040,42,1,2014,15
4041,42,1,2015,46
4042,42,1,2016,88
4043,42,1,2017,99
4044,42,1,2018,44
4045,42,2,2011,13
4046,42,2,2012,11
4047,42,2,2013,13
4048,42,2,2014,17
4049,42,2,2015,63
4050,42,2,2016,125
4051,42,2,2017,39
4052,42,2,2018,49
4053,42,3,2011,6
4054,42,3,2012,17
4055,42,3,2013,14
4056,42,3,2014,30
4057,42,3,2015,102
4058,42,3,2016,62
4059,42,3,2017,41
4060,42,3,2018,39
4061,42,4,2011,15
4062,42,4,2012,11
4063,42,4,2013,9
4064,42,4,2014,32
4065,42,4,2015,99
4066,42,4,2016,116
4067,42,4,2017,57
4068,42,4,2018,37
4069,42,5,2011,2
4070,42,5,2012,9
4071,42,5,2013,18
4072,42,5,2014,68
4073,42,5,2015,94
4074,42,5,2016,57
4075,42,5,2017,38
4076,42,5,2018,43
4077,42,6,2011,8
4078,42,6,2012,27
4079,42,6,2013,11
4080,42,6,2014,52
4081,42,6,2015,36
4082,42,6,2016,81
4083,42,6,2017,41
4084,42,6,2018,78
4085,42,7,2011,12
4086,42,7,2012,28
4087,42,7,2013,14
4088,42,7,2014,61
4089,42,7,2015,100
4090,42,7,2016,146
4091,42,7,2017,77
4092,42,7,2018,155
4093,42,8,2011,28
4094,42,8,2012,51
4095,42,8,2013,25
4096,42,8,2014,121
4097,42,8,2015,76
4098,42,8,2016,257
4099,42,8,2017,106
4100,42,8,2018,103
4101,42,9,2011,38
4102,42,9,2012,49
4103,42,9,2013,27
4104,42,9,2014,76
4105,42,9,2015,106
4106,42,9,2016,155
4107,42,9,2017,163
4108,42,9,2018,112
4109,42,10,2010,2
4110,42,10,2011,21
4111,42,10,2012,25
4112,42,10,2013,23
4113,42,10,2014,81
4114,42,10,2015,87
4115,42,10,2016,175
4116,42,10,2017,148
4117,42,10,2018,35
4118,42,11,2010,7
4119,42,11,2011,32
4120,42,11,2012,11
4121,42,11,2013,13
4122,42,11,2014,48
4123,42,11,2015,85
4124,42,11,2016,107
4125,42,11,2017,132
4126,42,12,2010,9
4127,42,12,2011,13
4128,42,12,2012,20
4129,42,12,2013,21
4130,42,12,2014,25
4131,42,12,2015,79
4132,42,12,2016,86
4133,42,12,2017,34
4134,43,1,2011,22
4135,43,1,2012,30
4136,43,1,2013,34
4137,43,1,2014,39
4138,43,1,2015,127
4139,43,1,2016,191
4140,43,1,2017,267
4141,43,1,2018,89
4142,43,2,2011,32
4143,43,2,2012,56
4144,43,2,2013,27
4145,43,2,2014,23
4146,43,2,2015,97
4147,43,2,2016,195
4148,43,2,2017,190
4149,43,2,2018,193
4150,43,3,2011,44
4151,43,3,2012,21
4152,43,3,2013,13
4153,43,3,2014,56
4154,43,3,2015,265
4155,43,3,2016,175
4156,43,3,2017,148
4157,43,3,2018,128
4158,43,4,2011,51
4159,43,4,2012,23
4160,43,4,2013,51
4161,43,4,2014,84
4162,43,4,2015,240
4163,43,4,2016,115
4164,43,4,2017,117
4165,43,4,2018,47
4166,43,5,2011,47
4167,43,5,2012,37
4168,43,5,2013,34
4169,43,5,2014,144
4170,43,5,2015,228
4171,43,5,2016,241
4172,43,5,2017,128
4173,43,5,2018,90
4174,43,6,2011,55
4175,43,6,2012,51
4176,43,6,2013,27
4177,43,6,2014,123
4178,43,6,2015,276
4179,43,6,2016,308
4180,43,6,2017,149
4181,43,6,2018,118
4182,43,7,2011,32
4183,43,7,2012,57
4184,43,7,2013,46
4185,43,7,2014,237
4186,43,7,2015,359
4187,43,7,2016,368
4188,43,7,2017,202
4189,43,7,2018,321
4190,43,8,2011,48
4191,43,8,2012,58
4192,43,8,2013,51
4193,43,8,2014,185
4194,43,8,2015,167
4195,43,8,2016,294
4196,43,8,2017,87
4197,43,8,2018,241
4198,43,9,2011,67
4199,43,9,2012,67
4200,43,9,2013,48
4201,43,9,2014,224
4202,43,9,2015,250
4203,43,9,2016,235
4204,43,9,2017,85
4205,43,9,2018,256
4206,43,10,2010,5
4207,43,10,2011,81
4208,43,10,2012,64
4209,43,10,2013,66
4210,43,10,2014,306
4211,43,10,2015,166
4212,43,10,2016,217
4213,43,10,2017,207
4214,43,10,2018,57
4215,43,11,2010,12
4216,43,11,2011,70
4217,43,11,2012,61
4218,43,11,2013,34
4219,43,11,2014,183
4220,43,11,2015,319
4221,43,11,2016,182
4222,43,11,2017,111
4223,43,12,2010,20
4224,43,12,2011,60
4225,43,12,2012,16
4226,43,12,2013,47
4227,43,12,2014,159
4228,43,12,2015,268
4229,43,12,2016,97
4230,43,12,2017,127
4231,44,1,2011,33
4232,44,1,2012,36
4233,44,1,2013,37
4234,44,1,2014,82
4235,44,1,2015,114
4236,44,1,2016,120
4237,44,1,2017,113
4238,44,1,2018,102
4239,44,2,2011,31
4240,44,2,2012,51
4241,44,2,2013,23
4242,44,2,2014,63
4243,44,2,2015,189
4244,44,2,2016,176
4245,44,2,2017,116
4246,44,2,2018,111
4247,44,3,2011,43
4248,44,3,2012,31
4249,44,3,2013,46
4250,44,3,2014,47
4251,44,3,2015,134
4252,44,3,2016,130
4253,44,3,2017,57
4254,44,3,2018,159
4255,44,4,2011,35
4256,44,4,2012,22
4257,44,4,2013,35
4258,44,4,2014,84
4259,44,4,2015,133
4260,44,4,2016,65
4261,44,4,2017,75
4262,44,4,2018,64
4263,44,5,2011,43
4264,44,5,2012,45
4265,44,5,2013,77
4266,44,5,2014,62
4267,44,5,2015,128
4268,44,5,2016,75
4269,44,5,2017,90
4270,44,5,2018,131
4271,44,6,2011,56
4272,44,6,2012,63
4273,44,6,2013,39
4274,44,6,2014,156
4275,44,6,2015,118
4276,44,6,2016,124
4277,44,6,2017,107
4278,44,6,2018,162
4279,44,7,2011,68
4280,44,7,2012,73
4281,44,7,2013,71
4282,44,7,2014,339
4283,44,7,2015,105
4284,44,7,2016,289
4285,44,7,2017,97
4286,44,7,2018,412
4287,44,8,2011,93
4288,44,8,2012,77
4289,44,8,2013,74
4290,44,8,2014,164
4291,44,8,2015,233
4292,44,8,2016,445
4293,44,8,2017,88
4294,44,8,2018,161
4295,44,9,2011,72
4296,44,9,2012,47
4297,44,9,2013,75
4298,44,9,2014,172
4299,44,9,2015,293
4300,44,9,2016,119
4301,44,9,2017,100
4302,44,9,2018,220
4303,44,10,2010,6
4304,44,10,2011,72
4305,44,10,2012,78
4306,44,10,2013,81
4307,44,10,2014,61
4308,44,10,2015,241
4309,44,10,2016,223
4310,44,10,2017,149
4311,44,10,2018,201
4312,44,11,2010,32
4313,44,11,2011,102
4314,44,11,2012,36
4315,44,11,2013,69
4316,44,11,2014,245
4317,44,11,2015,216
4318,44,11,2016,216
4319,44,11,2017,270
4320,44,12,2010,22
4321,44,12,2011,51
4322,44,12,2012,33
4323,44,12,2013,60
4324,44,12,2014,156
4325,44,12,2015,150
4326,44,12,2016,107
4327,44,12,2017,212
4328,45,1,2011,4
4329,45,1,2012,17
4330,45,1,2013,12
4331,45,1,2014,13
4332,45,1,2015,26
4333,45,1,2016,56
4334,45,1,2017,152
4335,45,1,2018,34
4336,45,2,2011,5
4337,45,2,2012,17
4338,45,2,2013,10
4339,45,2,2014,11
4340,45,2,2015,37
4341,45,2,2016,114
4342,45,2,2017,72
4343,45,2,2018,52
4344,45,3,2011,11
4345,45,3,2012,31
4346,45,3,2013,11
4347,45,3,2014,27
4348,45,3,2015,66
4349,45,3,2016,156
4350,45,3,2017,94
4351,45,3,2018,49
4352,45,4,2011,18
4353,45,4,2012,10
4354,45,4,2013,5
4355,45,4,2014,33
4356,45,4,2015,37
4357,45,4,2016,68
4358,45,4,2017,39
4359,45,4,2018,17
4360,45,5,2011,13
4361,45,5,2012,13
4362,45,5,2013,10
4363,45,5,2014,21
4364,45,5,2015,50
4365,45,5,2016,90
4366,45,5,2017,46
4367,45,5,2018,22
4368,45,6,2011,16
4369,45,6,2012,32
4370,45,6,2013,14
4371,45,6,2014,40
4372,45,6,2015,68
4373,45,6,2016,52
4374,45,6,2017,63
4375,45,6,2018,53
4376,45,7,2011,14
4377,45,7,2012,43
4378,45,7,2013,35
4379,45,7,2014,63
4380,45,7,2015,85
4381,45,7,2016,88
4382,45,7,2017,34
4383,45,7,2018,133
4384,45,8,2011,14
4385,45,8,2012,42
4386,45,8,2013,25
4387,45,8,2014,60
4388,45,8,2015,28
4389,45,8,2016,157
4390,45,8,2017,46
4391,45,8,2018,40
4392,45,9,2011,22
4393,45,9,2012,31
4394,45,9,2013,62
4395,45,9,2014,65
4396,45,9,2015,58
4397,45,9,2016,37
4398,45,9,2017,23
4399,45,9,2018,68
4400,45,10,2010,3
4401,45,10,2011,38
4402,45,10,2012,25
4403,45,10,2013,54
4404,45,10,2014,79
4405,45,10,2015,39
4406,45,10,2016,44
4407,45,10,2017,45
4408,45,10,2018,86
4409,45,11,2010,16
4410,45,11,2011,38
4411,45,11,2012,16
4412,45,11,2013,29
4413,45,11,2014,91
4414,45,11,2015,31
4415,45,11,2016,98
4416,45,11,2017,51
4417,45,12,2010,6
4418,45,12,2011,23
4419,45,12,2012,28
4420,45,12,2013,23
4421,45,12,2014,47
4422,45,12,2015,50
4423,45,12,2016,40
4424,45,12,2017,14
4425,46,1,2011,25
4426,46,1,2012,42
4427,46,1,2013,39
4428,46,1,2014,21
4429,46,1,2015,184
4430,46,1,2016,153
4431,46,1,2017,90
4432,46,1,2018,85
4433,46,2,2011,37
